10.55	171	160.32
10.56	154	160.2
10.57	167	160.09
10.58	165	159.97
10.59	165	159.86
10.6	149	159.75
10.61	154	159.63
10.62	150	159.52
10.63	163	159.41
10.64	153	159.29
10.65	146	159.18
10.66	168	159.07
10.67	144	158.96
10.68	156	158.84
10.69	148	158.73
10.7	141	158.62
10.71	150	158.5
10.72	166	158.39
10.73	142	158.28
10.74	138	158.17
10.75	136	158.05
10.76	158	157.94
10.77	153	157.83
10.78	155	157.72
10.79	153	157.6
10.8	148	157.49
10.81	155	157.38
10.82	143	157.27
10.83	155	157.15
10.84	165	157.04
10.85	147	156.93
10.86	180	156.82
10.87	163	156.71
10.88	162	156.59
10.89	143	156.48
10.9	157	156.37
10.91	173	156.26
10.92	168	156.15
10.93	155	156.04
10.94	133	155.92
10.95	159	155.81
10.96	172	155.7
10.97	153	155.59
10.98	158	155.48
10.99	145	155.37
11	152	155.26
11.01	169	155.14
11.02	160	155.03
11.03	154	154.92
11.04	152	154.81
11.05	138	154.7
11.06	153	154.59
11.07	157	154.48
11.08	169	154.37
11.09	149	154.26
11.1	160	154.15
11.11	148	154.04
11.12	134	153.92
11.13	165	153.81
11.14	155	153.7
11.15	145	153.59
11.16	144	153.48
11.17	179	153.37
11.18	160	153.26
11.19	159	153.15
11.2	148	153.04
11.21	124	152.93
11.22	141	152.82
11.23	144	152.71
11.24	148	152.6
11.25	155	152.49
11.26	163	152.39
11.27	168	152.28
11.28	140	152.17
11.29	132	152.06
11.3	160	151.95
11.31	151	151.84
11.32	160	151.73
11.33	160	151.62
11.34	139	151.51
11.35	158	151.4
11.36	147	151.3
11.37	135	151.19
11.38	129	151.08
11.39	160	150.97
11.4	155	150.86
11.41	181	150.75
11.42	130	150.65
11.43	149	150.54
11.44	180	150.43
11.45	153	150.32
11.46	147	150.21
11.47	162	150.11
11.48	131	150
11.49	127	149.89
11.5	164	149.79
11.51	161	149.68
11.52	168	149.57
11.53	165	149.46
11.54	136	149.36
11.55	152	149.25
11.56	154	149.14
11.57	158	149.04
11.58	160	148.93
11.59	143	148.83
11.6	153	148.72
11.61	154	148.61
11.62	143	148.51
11.63	140	148.4
11.64	146	148.3
11.65	159	148.19
11.66	121	148.09
11.67	179	147.98
11.68	157	147.88
11.69	130	147.77
11.7	128	147.67
11.71	136	147.56
11.72	145	147.46
11.73	154	147.35
11.74	129	147.25
11.75	154	147.14
11.76	145	147.04
11.77	127	146.94
11.78	131	146.83
11.79	156	146.73
11.8	139	146.63
11.81	132	146.52
11.82	155	146.42
11.83	150	146.32
11.84	146	146.22
11.85	159	146.11
11.86	156	146.01
11.87	169	145.91
11.88	146	145.81
11.89	145	145.71
11.9	137	145.6
11.91	150	145.5
11.92	146	145.4
11.93	143	145.3
11.94	137	145.2
11.95	152	145.1
11.96	146	145
11.97	134	144.9
11.98	149	144.8
11.99	152	144.7
12	148	144.6
12.01	164	144.5
12.02	148	144.4
12.03	127	144.3
12.04	131	144.2
12.05	152	144.1
12.06	139	144
12.07	168	143.9
12.08	140	143.81
12.09	120	143.71
12.1	136	143.61
12.11	151	143.51
12.12	152	143.42
12.13	120	143.32
12.14	153	143.22
12.15	147	143.12
12.16	132	143.03
12.17	151	142.93
12.18	138	142.84
12.19	132	142.74
12.2	128	142.64
12.21	151	142.55
12.22	150	142.45
12.23	154	142.36
12.24	147	142.26
12.25	151	142.17
12.26	149	142.07
12.27	170	141.98
12.28	159	141.89
12.29	128	141.79
12.3	154	141.7
12.31	157	141.61
12.32	142	141.51
12.33	135	141.42
12.34	135	141.33
12.35	107	141.24
12.36	140	141.14
12.37	126	141.05
12.38	136	140.96
12.39	132	140.87
12.4	152	140.78
12.41	148	140.69
12.42	136	140.6
12.43	143	140.51
12.44	133	140.42
12.45	142	140.33
12.46	130	140.24
12.47	137	140.15
12.48	146	140.06
12.49	151	139.97
12.5	134	139.89
12.51	151	139.8
12.52	131	139.71
12.53	127	139.62
12.54	118	139.54
12.55	143	139.45
12.56	153	139.36
12.57	149	139.28
12.58	163	139.19
12.59	153	139.1
12.6	148	139.02
12.61	141	138.93
12.62	156	138.85
12.63	137	138.76
12.64	128	138.68
12.65	155	138.6
12.66	153	138.51
12.67	145	138.43
12.68	146	138.35
12.69	159	138.26
12.7	154	138.18
12.71	140	138.1
12.72	150	138.02
12.73	168	137.94
12.74	171	137.85
12.75	141	137.77
12.76	147	137.69
12.77	164	137.61
12.78	156	137.53
12.79	152	137.45
12.8	172	137.37
12.81	160	137.3
12.82	161	137.22
12.83	172	137.14
12.84	170	137.06
12.85	137	136.98
12.86	149	136.91
12.87	167	136.83
12.88	173	136.75
12.89	154	136.68
12.9	162	136.6
12.91	174	136.52
12.92	161	136.45
12.93	153	136.37
12.94	162	136.3
12.95	169	136.22
12.96	159	136.15
12.97	159	136.08
12.98	169	136
12.99	154	135.93
13	175	135.86
13.01	158	135.79
13.02	146	135.71
13.03	169	135.64
13.04	148	135.57
13.05	147	135.5
13.06	163	135.43
13.07	185	135.36
13.08	161	135.29
13.09	159	135.22
13.1	148	135.15
13.11	160	135.08
13.12	184	135.01
13.13	161	134.95
13.14	166	134.88
13.15	151	134.81
13.16	161	134.75
13.17	155	134.68
13.18	152	134.61
13.19	138	134.55
13.2	139	134.48
13.21	139	134.42
13.22	170	134.35
13.23	153	134.29
13.24	156	134.22
13.25	138	134.16
13.26	159	134.1
13.27	135	134.04
13.28	140	133.97
13.29	148	133.91
13.3	152	133.85
13.31	141	133.79
13.32	147	133.73
13.33	136	133.67
13.34	167	133.61
13.35	150	133.55
13.36	150	133.49
13.37	144	133.43
13.38	148	133.37
13.39	132	133.31
13.4	128	133.26
13.41	158	133.2
13.42	163	133.14
13.43	171	133.09
13.44	134	133.03
13.45	125	132.97
13.46	124	132.92
13.47	138	132.86
13.48	131	132.81
13.49	143	132.76
13.5	156	132.7
13.51	151	132.65
13.52	138	132.6
13.53	144	132.54
13.54	141	132.49
13.55	167	132.44
13.56	127	132.39
13.57	145	132.34
13.58	158	132.29
13.59	162	132.24
13.6	145	132.19
13.61	139	132.14
13.62	139	132.09
13.63	147	132.04
13.64	162	132
13.65	136	131.95
13.66	152	131.9
13.67	161	131.85
13.68	161	131.81
13.69	142	131.76
13.7	160	131.72
13.71	150	131.67
13.72	151	131.63
13.73	150	131.58
13.74	185	131.54
13.75	162	131.5
13.76	168	131.46
13.77	171	131.41
13.78	143	131.37
13.79	154	131.33
13.8	176	131.29
13.81	157	131.25
13.82	181	131.21
13.83	166	131.17
13.84	173	131.13
13.85	179	131.09
13.86	185	131.05
13.87	159	131.01
13.88	201	130.98
13.89	161	130.94
13.9	221	130.9
13.91	222	130.87
13.92	211	130.83
13.93	209	130.8
13.94	195	130.76
13.95	214	130.73
13.96	207	130.69
13.97	208	130.66
13.98	228	130.63
13.99	227	130.59
14	277	130.56
14.01	249	130.53
14.02	236	130.5
14.03	236	130.47
14.04	262	130.44
14.05	269	130.41
14.06	276	130.38
14.07	262	130.35
14.08	304	130.32
14.09	303	130.29
14.1	327	130.26
14.11	329	130.24
14.12	349	130.21
14.13	397	130.18
14.14	396	130.16
14.15	373	130.13
14.16	393	130.11
14.17	460	130.08
14.18	456	130.06
14.19	475	130.03
14.2	466	130.01
14.21	534	129.99
14.22	529	129.96
14.23	555	129.94
14.24	620	129.92
14.25	625	129.9
14.26	692	129.88
14.27	752	129.86
14.28	747	129.84
14.29	841	129.82
14.3	834	129.8
14.31	938	129.78
14.32	1069	129.76
14.33	1052	129.75
14.34	1158	129.73
14.35	1198	129.71
14.36	1230	129.7
14.37	1412	129.68
14.38	1463	129.67
14.39	1553	129.65
14.4	1728	129.64
14.41	1734	129.62
14.42	1845	129.61
14.43	1936	129.6
14.44	2090	129.59
14.45	2157	129.57
14.46	2192	129.56
14.47	2203	129.55
14.48	2218	129.54
14.49	2015	129.53
14.5	2157	129.52
14.51	1924	129.51
14.52	1684	129.5
14.53	1565	129.49
14.54	1383	129.49
14.55	1186	129.48
14.56	968	129.47
14.57	885	129.47
14.58	760	129.46
14.59	644	129.45
14.6	561	129.45
14.61	499	129.44
14.62	421	129.44
14.63	376	129.44
14.64	335	129.43
14.65	352	129.43
14.66	329	129.43
14.67	285	129.42
14.68	255	129.42
14.69	246	129.42
14.7	272	129.42
14.71	214	129.42
14.72	204	129.42
14.73	186	129.42
14.74	183	129.42
14.75	185	129.43
14.76	181	129.43
14.77	163	129.43
14.78	174	129.43
14.79	162	129.44
14.8	161	129.44
14.81	172	129.44
14.82	155	129.45
14.83	169	129.45
14.84	162	129.46
14.85	140	129.47
14.86	148	129.47
14.87	155	129.48
14.88	141	129.49
14.89	153	129.5
14.9	149	129.5
14.91	147	129.51
14.92	143	129.52
14.93	130	129.53
14.94	155	129.54
14.95	135	129.55
14.96	147	129.56
14.97	128	129.58
14.98	129	129.59
14.99	147	129.6
15	139	129.61
15.01	142	129.63
15.02	133	129.64
15.03	136	129.65
15.04	135	129.67
15.05	134	129.68
15.06	135	129.7
15.07	136	129.72
15.08	129	129.73
15.09	121	129.75
15.1	169	129.77
15.11	146	129.78
15.12	128	129.8
15.13	134	129.82
15.14	144	129.84
15.15	135	129.86
15.16	136	129.88
15.17	140	129.9
15.18	111	129.92
15.19	155	129.94
15.2	152	129.96
15.21	119	129.99
15.22	145	130.01
15.23	135	130.03
15.24	137	130.06
15.25	142	130.08
15.26	145	130.1
15.27	137	130.13
15.28	134	130.15
15.29	138	130.18
15.3	131	130.21
15.31	153	130.23
15.32	141	130.26
15.33	118	130.29
15.34	127	130.31
15.35	147	130.34
15.36	137	130.37
15.37	136	130.4
15.38	118	130.43
15.39	161	130.46
15.4	124	130.49
15.41	140	130.52
15.42	141	130.55
15.43	141	130.58
15.44	133	130.62
15.45	136	130.65
15.46	134	130.68
15.47	135	130.71
15.48	135	130.75
15.49	131	130.78
15.5	134	130.82
15.51	129	130.85
15.52	144	130.89
15.53	141	130.92
15.54	143	130.96
15.55	119	131
15.56	131	131.03
15.57	120	131.07
15.58	148	131.11
15.59	131	131.15
15.6	171	131.19
15.61	131	131.22
15.62	118	131.26
15.63	132	131.3
15.64	136	131.34
15.65	126	131.39
15.66	112	131.43
15.67	138	131.47
15.68	124	131.51
15.69	136	131.55
15.7	152	131.6
15.71	125	131.64
15.72	131	131.68
15.73	120	131.73
15.74	121	131.77
15.75	126	131.82
15.76	121	131.86
15.77	144	131.91
15.78	139	131.95
15.79	134	132
15.8	132	132.05
15.81	125	132.09
15.82	142	132.14
15.83	139	132.19
15.84	118	132.24
15.85	115	132.29
15.86	164	132.34
15.87	137	132.38
15.88	145	132.43
15.89	134	132.49
15.9	125	132.54
15.91	124	132.59
15.92	137	132.64
15.93	138	132.69
15.94	122	132.74
15.95	114	132.8
15.96	137	132.85
15.97	138	132.9
15.98	142	132.96
15.99	149	133.01
16	145	133.06
16.01	127	133.12
16.02	142	133.17
16.03	128	133.23
16.04	138	133.29
16.05	140	133.34
16.06	154	133.4
16.07	119	133.46
16.08	139	133.51
16.09	132	133.57
16.1	135	133.63
16.11	125	133.69
16.12	134	133.75
16.13	140	133.81
16.14	136	133.87
16.15	118	133.93
16.16	127	133.99
16.17	131	134.05
16.18	146	134.11
16.19	137	134.17
16.2	137	134.23
16.21	148	134.3
16.22	141	134.36
16.23	162	134.42
16.24	176	134.48
16.25	136	134.55
16.26	141	134.61
16.27	148	134.68
16.28	127	134.74
16.29	129	134.81
16.3	138	134.87
16.31	140	134.94
16.32	150	135
16.33	130	135.07
16.34	123	135.14
16.35	117	135.2
16.36	127	135.27
16.37	122	135.34
16.38	124	135.41
16.39	124	135.48
16.4	129	135.54
16.41	163	135.61
16.42	133	135.68
16.43	124	135.75
16.44	124	135.82
16.45	132	135.89
16.46	126	135.96
16.47	121	136.04
16.48	125	136.11
16.49	138	136.18
16.5	134	136.25
16.51	126	136.32
16.52	142	136.4
16.53	162	136.47
16.54	149	136.54
16.55	149	136.62
16.56	131	136.69
16.57	120	136.77
16.58	134	136.84
16.59	137	136.92
16.6	146	136.99
16.61	151	137.07
16.62	124	137.14
16.63	142	137.22
16.64	144	137.29
16.65	136	137.37
16.66	139	137.45
16.67	117	137.53
16.68	145	137.6
16.69	142	137.68
16.7	137	137.76
16.71	126	137.84
16.72	147	137.92
16.73	134	138
16.74	135	138.08
16.75	141	138.16
16.76	144	138.24
16.77	121	138.32
16.78	128	138.4
16.79	135	138.48
16.8	139	138.56
16.81	125	138.64
16.82	154	138.72
16.83	146	138.81
16.84	138	138.89
16.85	150	138.97
16.86	156	139.05
16.87	158	139.14
16.88	139	139.22
16.89	116	139.31
16.9	148	139.39
16.91	127	139.47
16.92	141	139.56
16.93	138	139.64
16.94	135	139.73
16.95	152	139.81
16.96	135	139.9
16.97	135	139.99
16.98	144	140.07
16.99	131	140.16
17	138	140.25
17.01	169	140.33
17.02	141	140.42
17.03	165	140.51
17.04	127	140.6
17.05	136	140.68
17.06	128	140.77
17.07	146	140.86
17.08	120	140.95
17.09	118	141.04
17.1	151	141.13
17.11	119	141.22
17.12	139	141.31
17.13	144	141.4
17.14	145	141.49
17.15	140	141.58
17.16	147	141.67
17.17	145	141.76
17.18	137	141.85
17.19	160	141.94
17.2	127	142.04
17.21	145	142.13
17.22	134	142.22
17.23	130	142.31
17.24	130	142.41
17.25	158	142.5
17.26	126	142.59
17.27	131	142.69
17.28	128	142.78
17.29	144	142.87
17.3	143	142.97
17.31	139	143.06
17.32	124	143.16
17.33	132	143.25
17.34	145	143.35
17.35	151	143.44
17.36	124	143.54
17.37	138	143.63
17.38	141	143.73
17.39	150	143.83
17.4	130	143.92
17.41	145	144.02
17.42	135	144.12
17.43	152	144.21
17.44	164	144.31
17.45	155	144.41
17.46	153	144.5
17.47	126	144.6
17.48	154	144.7
17.49	133	144.8
17.5	132	144.9
17.51	121	145
17.52	142	145.09
17.53	154	145.19
17.54	120	145.29
17.55	139	145.39
17.56	143	145.49
17.57	139	145.59
17.58	126	145.69
17.59	149	145.79
17.6	139	145.89
17.61	135	145.99
17.62	152	146.09
17.63	157	146.19
17.64	140	146.3
17.65	140	146.4
17.66	133	146.5
17.67	144	146.6
17.68	147	146.7
17.69	164	146.8
17.7	142	146.91
17.71	131	147.01
17.72	147	147.11
17.73	129	147.21
17.74	170	147.32
17.75	138	147.42
17.76	132	147.52
17.77	161	147.63
17.78	142	147.73
17.79	137	147.83
17.8	163	147.94
17.81	143	148.04
17.82	143	148.14
17.83	153	148.25
17.84	152	148.35
17.85	150	148.46
17.86	146	148.56
17.87	142	148.67
17.88	151	148.77
17.89	148	148.88
17.9	172	148.98
17.91	145	149.09
17.92	136	149.19
17.93	151	149.3
17.94	148	149.41
17.95	161	149.51
17.96	144	149.62
17.97	153	149.72
17.98	137	149.83
17.99	130	149.94
18	142	150.04
18.01	155	150.15
18.02	142	150.26
18.03	127	150.37
18.04	141	150.47
18.05	147	150.58
18.06	155	150.69
18.07	162	150.8
18.08	150	150.9
18.09	148	151.01
18.1	175	151.12
18.11	136	151.23
18.12	143	151.34
18.13	153	151.44
18.14	149	151.55
18.15	153	151.66
18.16	135	151.77
18.17	158	151.88
18.18	164	151.99
18.19	163	152.1
18.2	157	152.21
18.21	139	152.31
18.22	144	152.42
18.23	156	152.53
18.24	138	152.64
18.25	138	152.75
18.26	158	152.86
18.27	147	152.97
18.28	142	153.08
18.29	143	153.19
18.3	162	153.3
18.31	143	153.41
18.32	164	153.52
18.33	152	153.63
18.34	168	153.74
18.35	161	153.85
18.36	152	153.97
18.37	149	154.08
18.38	137	154.19
18.39	146	154.3
18.4	180	154.41
18.41	156	154.52
18.42	151	154.63
18.43	163	154.74
18.44	150	154.85
18.45	141	154.97
18.46	142	155.08
18.47	141	155.19
18.48	158	155.3
18.49	163	155.41
18.5	156	155.52
18.51	141	155.64
18.52	149	155.75
18.53	154	155.86
18.54	152	155.97
18.55	153	156.08
18.56	136	156.2
18.57	175	156.31
18.58	154	156.42
18.59	163	156.53
18.6	146	156.65
18.61	138	156.76
18.62	144	156.87
18.63	168	156.98
18.64	150	157.1
18.65	156	157.21
18.66	156	157.32
18.67	146	157.43
18.68	150	157.55
18.69	149	157.66
18.7	140	157.77
18.71	148	157.89
18.72	151	158
18.73	166	158.11
18.74	148	158.22
18.75	159	158.34
18.76	154	158.45
18.77	130	158.56
18.78	161	158.68
18.79	146	158.79
18.8	171	158.9
18.81	149	159.02
18.82	148	159.13
18.83	174	159.24
18.84	150	159.36
18.85	163	159.47
18.86	150	159.58
18.87	145	159.7
18.88	146	159.81
18.89	162	159.92
18.9	164	160.04
18.91	157	160.15
18.92	156	160.26
18.93	170	160.38
18.94	148	160.49
18.95	142	160.61
18.96	151	160.72
18.97	167	160.83
18.98	151	160.95
18.99	163	161.06
19	169	161.17
19.01	152	161.29
19.02	169	161.4
19.03	150	161.51
